,Fare,distance,passenger_count,year,Month,Date,Hour,Minute,Second
3504,10.1,5.056600950525122,5.0,2012,2,17,18,2,0
3505,11.0,3.1076670848983667,2.0,2013,12,8,19,36,12
3506,4.5,0.965099901445864,1.0,2011,2,15,18,26,54
3507,6.5,0.8136130845045147,1.0,2011,7,16,22,5,0
3508,4.5,1.2387339255411285,1.0,2012,6,8,7,2,5
3509,12.0,1.903145888957083,1.0,2013,8,21,13,35,0
3510,11.4,4.911386633290947,3.0,2009,4,6,23,5,6
3511,9.7,3.9836098204706096,1.0,2011,7,5,18,22,31
3512,6.5,1.243125221337708,1.0,2013,7,3,7,33,55
3513,6.0,1.2943877997440791,1.0,2014,4,12,12,45,0
3514,4.0,0.4871368356961756,1.0,2014,7,24,21,31,53
3515,5.0,0.8887995122348157,1.0,2014,11,21,3,54,19
3516,5.7,1.5722364002563731,1.0,2010,7,14,15,29,23
3517,45.0,20.849130541288904,5.0,2010,12,22,16,7,0
3518,5.7,0.9990748625500854,1.0,2011,4,8,3,1,35
3519,19.3,6.827500896601091,1.0,2012,3,28,21,5,0
3520,5.0,1.132635912273897,1.0,2012,11,29,21,27,0
3521,8.5,2.5045247376296054,1.0,2013,3,28,0,5,22
3522,8.0,0.9526573785618392,1.0,2013,9,26,14,12,55
3523,7.3,1.7494624870221174,1.0,2009,1,25,13,22,17
3524,7.7,2.612390157443314,1.0,2010,2,8,16,20,0
3525,6.5,1.973233739861615,2.0,2013,11,11,20,1,0
3526,7.5,2.3887978693605345,2.0,2015,1,3,15,53,55
3527,5.0,0.8402499729145595,1.0,2013,4,10,8,35,37
3528,34.33,9.967211715030516,5.0,2014,10,31,23,26,0
3529,5.3,1.0452612375095809,1.0,2010,4,19,12,52,28
3530,9.3,3.7227118546128337,1.0,2010,7,2,19,14,57
3531,6.5,0.5601516004212277,1.0,2013,4,27,20,37,0
3532,6.1,1.5563133933658737,1.0,2012,3,2,11,6,0
3533,10.5,0.9211454526886712,1.0,2013,8,15,13,41,0
3534,3.5,0.7007064339977483,2.0,2014,3,9,15,18,56
3535,10.5,2.9450800519443425,1.0,2014,10,29,22,12,29
3536,13.5,2.4704420060719894,1.0,2014,11,13,8,20,31
3537,6.5,1.1776465200166804,1.0,2009,1,15,16,23,0
3538,3.5,0.5982429047719412,3.0,2013,5,17,23,41,0
3539,10.1,4.111896843017389,1.0,2010,10,17,11,56,0
3540,9.0,3.546588255031207,5.0,2014,8,7,6,35,0
3541,11.3,4.191180723450122,1.0,2010,6,7,22,10,42
3542,6.1,1.5541771727485147,2.0,2011,11,23,20,31,0
3543,49.3,0.0031726137635291712,2.0,2012,9,12,20,27,15
3544,19.5,5.9481490681327935,1.0,2014,4,18,1,50,0
3545,8.5,3.0656963971252638,1.0,2009,11,3,3,56,0
3546,8.1,2.203569700639396,1.0,2011,12,17,18,50,15
3547,5.4,0.97506531941873,2.0,2009,2,6,1,41,29
3548,6.5,2.267492395896693,1.0,2010,5,17,16,18,7
3549,7.7,1.2486100254389685,1.0,2010,5,27,19,26,7
3550,14.9,6.568936147626016,1.0,2011,3,13,18,10,0
3551,6.1,1.8512715287162853,1.0,2012,2,9,23,23,56
3552,13.5,3.3268739121634763,1.0,2014,1,13,8,26,0
3553,10.9,4.448810093174512,1.0,2010,6,26,12,23,0
3554,9.0,1.6605247214188226,1.0,2014,7,19,21,52,39
3555,5.7,0.06167830949830538,1.0,2009,6,18,14,48,0
3556,12.9,5.9382832740497555,1.0,2010,10,31,2,26,0
3557,8.1,1.9692188279537295,1.0,2011,11,12,1,16,35
3558,12.1,4.156472998182571,1.0,2011,12,11,14,56,0
3559,7.0,2.4291742523629867,1.0,2012,10,16,15,38,42
3560,8.5,2.221662687636368,1.0,2014,6,22,20,52,0
3561,3.3,0.9270412740075756,1.0,2011,5,16,8,10,53
3562,4.1,0.3295367976235072,1.0,2012,8,28,16,56,0
3563,5.5,1.2535444900277903,3.0,2014,11,22,1,18,0
3564,4.9,1.1466206104981018,3.0,2011,4,3,15,25,13
3565,9.0,2.409904328219583,1.0,2013,1,24,20,28,20
3566,26.0,8.151862877042284,1.0,2015,2,1,22,27,45
3567,8.0,1.6072704990975282,1.0,2015,3,29,22,26,28
3568,11.3,3.996621543502723,1.0,2009,7,10,15,36,0
3569,32.67,10.266252066357485,1.0,2010,8,3,16,18,0
3570,5.7,1.5781507309877685,1.0,2012,4,24,6,55,20
3571,12.5,4.2328650976425015,1.0,2009,6,13,14,27,59
3572,27.47,10.802293234072367,1.0,2009,7,19,17,59,0
3573,7.3,1.3035158257074198,1.0,2010,9,10,14,11,0
3574,7.3,0.7559512138200792,3.0,2010,11,9,19,37,0
3575,13.3,5.406423888895667,1.0,2011,1,10,16,36,4
3576,12.0,4.425575109429369,1.0,2014,4,17,7,47,11
3577,12.5,4.732789297476738,2.0,2014,9,28,17,56,59
3578,6.1,0.9857533348450616,3.0,2009,10,12,14,50,58
3579,13.7,5.074807763711704,1.0,2009,12,4,20,21,0
3580,6.5,1.6973433965835518,1.0,2010,2,13,0,12,0
3581,3.7,0.6479748083810211,2.0,2010,4,4,9,22,37
3582,7.7,1.5551963985928736,1.0,2011,12,25,23,37,0
3583,5.7,1.9876182184586488,1.0,2011,12,30,13,44,16
3584,13.3,4.980859776859527,2.0,2009,6,27,10,0,0
3585,6.1,1.7843674790907866,2.0,2010,9,10,0,6,16
3586,5.0,1.1398992819115332,1.0,2013,10,8,3,9,44
3587,6.5,1.3135547842514037,1.0,2009,4,2,19,22,13
3588,11.3,2.9556035017004185,1.0,2010,8,4,13,49,0
3589,6.9,2.9573907683583127,1.0,2010,10,31,22,28,59
3590,20.5,8.725015333127319,1.0,2013,11,10,4,15,42
3591,8.0,2.5443245780375507,1.0,2013,10,17,21,45,0
3592,10.5,2.7292379748505518,6.0,2015,5,9,19,24,7
3593,7.7,1.779998014043639,1.0,2011,9,19,17,14,0
3594,7.3,1.0711687356433486,1.0,2011,12,19,11,2,0
3595,10.9,2.560961475117378,2.0,2012,8,16,11,38,52
3596,12.5,4.860789006694591,1.0,2009,1,16,19,54,0
3597,7.5,1.9530824669611264,2.0,2013,6,9,13,35,33
3598,11.5,3.976761471146717,1.0,2013,2,8,19,45,7
3599,8.5,1.8792954768907548,1.0,2011,9,29,12,53,21
3600,6.9,3.0103943705031093,1.0,2012,6,22,2,4,19
3601,22.9,13.10334336687103,1.0,2011,5,1,5,12,41
3602,15.5,5.6284260321587505,2.0,2014,6,22,18,51,0
3603,6.9,2.2702685505601803,2.0,2010,12,5,14,44,12
3604,6.5,3.307287819918152,1.0,2011,7,31,10,18,19
3605,12.0,4.111421260938015,1.0,2012,11,8,18,54,0
3606,12.5,3.4764274719949766,1.0,2015,1,9,13,55,38
3607,8.0,1.6108544753542,1.0,2015,4,18,12,21,41
3608,8.0,1.8593678317416056,5.0,2012,11,4,3,11,0
3609,12.5,4.89175209618444,1.0,2010,3,24,16,27,0
3610,5.3,1.7341412270383243,1.0,2010,9,15,13,47,13
3611,7.7,1.3344471285543456,1.0,2010,11,10,15,50,0
3612,22.9,10.645551903361817,1.0,2011,3,14,21,59,38
3613,6.5,1.6145000598455232,2.0,2012,4,23,20,33,0
3614,7.0,2.0000190351770093,4.0,2014,7,18,1,14,0
3615,4.1,0.7856261660948368,1.0,2009,4,7,9,31,56
3616,29.33,5.81999949609348,1.0,2013,7,5,12,27,49
3617,7.0,1.4275222166028307,2.0,2013,10,12,9,43,0
3618,15.5,3.3166703676323976,1.0,2015,4,23,8,30,30
3619,5.0,1.1805998677852534,1.0,2013,10,22,18,45,0
3620,8.0,1.6325560558265406,1.0,2013,11,14,11,4,29
3621,4.5,0.9528157777069292,1.0,2010,8,16,20,29,0
3622,3.7,0.9091386193820284,2.0,2010,11,27,15,54,50
3623,6.5,1.5917617463708291,3.0,2012,6,6,9,43,0
3624,11.5,3.2932704919359104,2.0,2012,9,8,15,6,0
3625,15.5,4.186666291770993,1.0,2013,8,7,17,41,0
3626,5.0,1.2254397223186015,1.0,2009,4,3,21,48,22
3627,30.8,9.601887625223624,1.0,2009,11,8,9,45,0
3628,23.0,5.915840936469745,1.0,2013,2,26,8,48,40
3629,6.5,0.5162774534604873,1.0,2013,11,23,17,46,38
3630,6.1,1.1383144174785509,1.0,2010,7,8,9,22,1
3631,4.5,0.6341663552936353,1.0,2012,3,13,7,0,1
3632,19.5,6.445803520349097,1.0,2012,11,20,14,0,56
3633,11.5,2.133443850905676,1.0,2014,9,3,17,49,55
3634,7.7,1.5758013780331939,1.0,2009,8,5,10,16,0
3635,8.1,2.7359307418612318,1.0,2010,1,11,13,30,58
3636,8.1,1.0007793164173098,1.0,2010,11,17,18,6,22
3637,7.3,2.0464750763105863,1.0,2011,8,2,23,10,17
3638,7.3,2.1129748013052776,1.0,2012,3,27,20,39,0
3639,11.0,2.0024040012844035,1.0,2013,2,7,15,4,16
3640,6.5,1.057927553008315,5.0,2013,11,2,7,12,0
3641,14.0,2.372184867488485,1.0,2012,9,24,8,10,47
3642,4.0,0.5677797233812248,1.0,2014,6,27,10,29,35
3643,9.0,1.8078922492823124,1.0,2014,12,8,17,5,0
3644,9.7,3.2384523186484877,2.0,2010,2,25,13,38,39
3645,25.2,9.045469108954716,1.0,2010,1,20,20,49,0
3646,4.5,0.7276612090494492,1.0,2010,4,2,0,37,44
3647,8.1,0.06660633262239785,1.0,2010,8,10,13,16,0
3648,8.5,2.7100423267704974,1.0,2011,8,8,21,16,17
3649,32.1,16.556686635793064,2.0,2012,8,16,7,9,13
3650,6.0,0.9661836890300632,1.0,2014,1,16,12,6,0
3651,7.5,1.6809414113016403,1.0,2014,6,28,9,49,0
3652,16.5,6.5080394400704185,1.0,2009,11,10,9,56,0
3653,5.0,1.2206726409534099,1.0,2013,2,9,15,39,0
3654,8.5,1.0960711502375462,1.0,2013,5,20,17,29,0
3655,22.0,6.645313160363443,6.0,2014,3,21,23,2,0
3656,17.5,3.3569286077901888,1.0,2014,10,24,0,52,0
3657,8.9,2.321765159087965,1.0,2012,2,13,16,47,0
3658,5.7,1.3644941149888368,2.0,2009,12,15,6,27,0
3659,45.0,19.41368983721195,2.0,2010,4,15,15,11,0
3660,4.9,1.2410294261174066,5.0,2010,6,4,14,53,0
3661,8.9,1.7656480583027885,1.0,2011,8,15,18,45,0
3662,3.3,0.5920592387023564,2.0,2011,12,21,23,21,0
3663,5.7,0.9291101576799852,1.0,2012,3,30,9,56,16
3664,16.0,5.026028433239696,1.0,2014,11,29,16,49,2
3665,16.1,3.607198543395908,1.0,2009,10,18,12,10,46
3666,14.5,5.965728614157526,2.0,2011,5,30,16,55,0
3667,6.5,1.5602127541902608,1.0,2015,6,10,20,46,18
3668,14.1,6.299617931862546,1.0,2009,4,6,20,31,0
3669,5.0,0.6054245489829775,1.0,2015,6,2,21,20,39
3670,12.5,2.9775008982079845,1.0,2009,9,10,11,52,16
3671,18.5,5.57401783900187,1.0,2015,5,18,18,8,49
3672,6.9,1.5216330525338788,1.0,2009,2,8,1,13,0
3673,8.7,2.5030643541858764,1.0,2009,3,23,19,22,38
3674,9.7,1.9437651953039776,2.0,2010,1,25,15,14,11
3675,20.5,7.979386276474491,1.0,2010,8,8,5,5,0
3676,11.7,1.48869135915478,1.0,2012,3,20,18,22,0
3677,8.5,1.861571850380052,1.0,2013,5,4,15,16,1
3678,3.7,0.3081914118567386,1.0,2009,2,22,4,51,0
3679,4.5,0.7403460305008043,1.0,2009,11,17,10,45,3
3680,4.5,1.265363754588325,1.0,2010,6,22,22,7,41
3681,9.5,2.120234922380868,6.0,2013,10,27,20,9,0
3682,37.54,9.744268183671046,1.0,2015,4,7,6,21,8
3683,18.9,6.731575426069982,4.0,2009,11,22,1,15,32
3684,4.5,0.8787435626742206,3.0,2011,3,27,3,37,0
3685,10.5,4.722053600169745,1.0,2013,12,2,1,59,0
3686,7.3,2.7626320880737882,1.0,2009,6,26,23,48,0
3687,6.5,2.0247622170834974,5.0,2009,12,23,12,3,0
3688,13.0,2.9267520325130483,5.0,2013,5,14,8,5,0
3689,3.7,0.8676167397308581,1.0,2010,7,2,16,27,58
3690,9.5,1.2065199513149465,1.0,2012,12,20,0,22,0
3691,11.5,3.447220821764257,2.0,2015,4,5,10,33,8
3692,12.6,4.621589457003116,1.0,2009,2,10,21,31,16
3693,13.3,3.835495116284935,1.0,2012,2,19,18,44,44
3694,6.5,1.6574170051659798,1.0,2009,1,7,11,31,19
3695,7.7,2.6434313684201864,2.0,2010,5,2,13,47,3
3696,12.1,3.828367313549027,3.0,2011,8,23,10,0,0
3697,7.7,2.088647050032322,1.0,2009,8,26,0,12,0
3698,9.3,4.196610811937652,5.0,2010,3,28,11,53,0
3699,4.9,1.0292552249109317,1.0,2012,4,30,6,30,54
3700,5.0,0.11713095564024405,1.0,2012,9,20,13,14,0
3701,13.3,4.75915675912874,5.0,2012,3,20,11,0,0
3702,15.3,5.313103860904299,1.0,2012,8,12,14,13,57
3703,21.0,5.520377915665813,1.0,2013,9,8,18,12,0
3704,12.5,1.8159125880968952,1.0,2014,1,28,18,20,0
3705,28.04,5.033907590693649,1.0,2015,6,17,20,11,10
3706,4.5,0.954347321919286,1.0,2009,10,14,8,43,0
3707,6.5,2.416057193890556,1.0,2010,7,9,8,52,10
3708,9.3,4.419436739290332,1.0,2011,3,6,15,27,28
3709,6.0,0.5349971875159554,5.0,2013,7,23,8,24,0
3710,4.1,0.8180974102496609,2.0,2011,2,21,19,15,0
3711,3.3,0.3389984935932166,3.0,2011,3,13,1,53,24
3712,9.3,3.0034881110587097,1.0,2011,5,7,21,47,0
3713,5.3,1.92165748384609,1.0,2009,12,13,11,55,0
3714,12.0,2.341499636108336,1.0,2013,7,31,12,14,0
3715,10.5,4.464399633387068,2.0,2014,10,20,23,59,0
3716,25.3,7.614293540932086,1.0,2009,5,12,9,50,0
3717,11.0,2.072990498111228,1.0,2012,9,13,22,45,0
3718,4.0,0.5425408884100246,1.0,2015,5,18,10,44,6
3719,15.5,5.749154060103486,1.0,2014,4,5,11,33,0
3720,6.9,2.4181404620606504,1.0,2012,3,12,7,4,11
3721,11.0,5.4537178181116674,1.0,2013,6,20,4,28,0
3722,7.7,3.2067676711231887,1.0,2010,3,17,14,59,57
3723,17.7,8.924383397718765,5.0,2012,6,18,17,32,0
3724,11.0,1.2495968656205534,1.0,2014,4,19,20,48,49
3725,12.5,4.5196019870685715,1.0,2009,5,21,7,39,55
3726,4.9,1.2097888023617949,1.0,2009,11,28,10,38,22
3727,16.1,4.18494309888165,1.0,2010,7,23,15,21,25
3728,4.1,0.9645385401266908,1.0,2011,1,7,8,39,21
3729,8.1,2.6849865050434083,1.0,2011,5,30,3,24,34
3730,8.5,1.0963113601043484,5.0,2012,10,3,10,58,0
3731,6.5,1.1930651559590302,1.0,2014,7,21,18,43,37
3732,12.5,3.394112741180784,3.0,2015,3,6,9,40,1
3733,9.0,2.5717580763854486,1.0,2015,3,27,14,56,37
3734,9.7,3.6608504862019786,1.0,2010,7,20,15,30,0
3735,18.5,6.037034394727996,1.0,2011,11,1,13,50,10
3736,17.3,3.3778324850403783,1.0,2012,4,3,16,5,0
3737,7.5,1.2178390293944257,1.0,2014,5,31,14,13,0
3738,4.6,1.4575425796299588,2.0,2009,4,11,23,4,22
3739,5.3,1.4755912006155512,1.0,2010,1,27,22,36,0
3740,3.5,0.1657834538988149,1.0,2014,4,25,1,6,42
3741,12.1,2.918354383511077,1.0,2009,3,27,15,16,0
3742,12.1,4.875319388959673,1.0,2012,2,8,20,47,0
3743,7.3,3.317366527601057,2.0,2010,5,8,17,59,58
3744,10.1,0.7141468650696194,1.0,2010,8,12,22,39,37
3745,4.9,1.4507315459169607,1.0,2011,3,19,11,57,0
3746,14.5,2.5439389096978595,1.0,2013,6,16,10,5,2
3747,6.5,1.90633769367592,1.0,2014,3,29,11,57,0
3748,3.7,0.6022537962603054,1.0,2010,3,25,22,54,17
3749,25.3,13.266083557119176,1.0,2012,2,26,18,29,0
3750,24.27,7.0361828261000445,5.0,2009,7,24,16,35,0
3751,6.9,2.027322702096035,1.0,2011,4,6,20,10,0
3752,8.9,3.8947415025337015,1.0,2012,2,29,20,7,35
3753,21.5,5.390129532235889,1.0,2012,11,24,13,58,0
3754,11.5,2.8478395203006786,1.0,2013,9,26,7,52,51
3755,8.0,2.264226064575704,2.0,2012,10,10,18,36,0
3756,6.5,1.7672994428780968,1.0,2014,1,16,22,34,12
3757,4.0,0.4832414427807543,1.0,2015,3,9,2,41,35
3758,5.3,0.8911938849414467,1.0,2009,6,23,16,14,56
3759,7.7,2.218620422011961,1.0,2011,7,6,12,27,0
3760,5.5,1.3671164577639825,6.0,2013,12,21,14,37,0
3761,16.0,4.532759084681507,1.0,2015,2,21,1,21,18
3762,10.5,4.275456113148883,2.0,2009,1,19,11,58,15
3763,9.5,2.526062666923679,2.0,2014,4,1,18,3,0
3764,21.0,4.578137574667335,4.0,2013,5,18,23,16,0
3765,9.5,1.982013246437752,2.0,2014,5,29,16,35,0
3766,5.3,1.4846964148142743,2.0,2009,4,27,18,9,39
3767,6.0,0.9899020823064912,1.0,2015,2,12,18,57,46
3768,17.7,0.13780176034875574,1.0,2009,8,24,10,31,0
3769,5.7,1.6166268969157065,1.0,2010,3,16,15,24,0
3770,6.1,1.285535777782061,1.0,2010,7,20,22,27,0
3771,23.5,8.135350758375079,6.0,2014,1,12,4,15,0
3772,16.5,5.702606065791925,1.0,2015,1,31,12,16,45
3773,5.3,1.4618301058830985,1.0,2011,2,17,21,23,28
3774,18.0,4.0666723539744565,1.0,2012,11,3,1,20,42
3775,12.5,5.658055464904126,3.0,2013,1,1,3,26,0
3776,57.33,20.32530306401762,2.0,2014,7,10,11,55,0
3777,16.0,7.323568863232267,1.0,2014,12,8,2,43,0
3778,11.0,3.238038571747255,1.0,2015,2,1,17,56,7
3779,4.1,0.7141382049861899,1.0,2010,7,18,12,9,44
3780,6.5,1.2661712344328822,2.0,2011,5,24,20,11,0
3781,11.0,3.5816218908148736,6.0,2013,10,11,21,12,0
3782,12.0,1.3522328302412618,1.0,2014,1,7,16,36,0
3783,7.7,2.437192472553204,1.0,2012,1,4,20,59,0
3784,7.7,3.2124615287818576,1.0,2010,10,4,23,42,58
3785,10.9,0.7872370285232602,1.0,2011,6,1,8,32,17
3786,52.0,19.09701622745498,1.0,2012,12,21,8,40,37
3787,12.0,2.194628939166356,1.0,2013,2,17,11,40,5
3788,4.0,0.6475651844098361,1.0,2013,4,29,9,3,37
3789,3.5,0.3943336705229372,1.0,2014,6,25,22,42,0
3790,8.5,3.1908264620434017,1.0,2009,4,29,19,24,38
3791,6.1,2.0869127655026043,1.0,2010,10,5,9,5,0
3792,8.5,2.389448253373029,1.0,2011,5,21,11,21,24
3793,13.7,5.565814118460059,1.0,2012,6,12,21,27,41
3794,6.9,2.5544848797151984,1.0,2012,7,21,13,18,0
3795,5.5,0.8203150461153453,3.0,2015,2,26,18,53,34
3796,7.7,1.0651522309239618,1.0,2009,7,31,12,33,21
3797,4.1,0.6714187919376788,1.0,2010,4,24,10,27,0
3798,6.5,2.1794449573638874,1.0,2009,3,10,19,27,0
3799,10.9,2.264683729955472,1.0,2009,5,8,7,52,0
3800,5.7,0.9507253332277164,1.0,2011,5,25,14,38,51
3801,4.5,0.5273590916091411,1.0,2012,9,7,9,38,26
3802,4.5,0.6104759148862227,1.0,2012,10,20,23,28,0
3803,9.3,2.403981664482315,1.0,2011,9,11,11,14,41
3804,10.9,4.612819712477578,1.0,2010,8,24,20,14,11
3805,6.5,1.0577210765106826,5.0,2010,11,22,16,48,0
3806,11.3,6.510627193903309,1.0,2011,9,14,5,30,24
3807,14.0,3.1791995106995223,5.0,2014,2,27,15,28,0
3808,8.0,3.4962620904090733,1.0,2015,5,2,16,28,34
3809,18.9,6.009163569892827,3.0,2011,2,1,0,19,50
3810,25.0,10.523940052757585,1.0,2012,11,17,4,21,0
3811,5.5,0.8491734118929268,1.0,2013,1,7,9,17,0
3812,6.5,0.8654118035343056,1.0,2014,5,4,8,35,0
3813,7.3,2.8710918230021094,5.0,2009,11,11,2,35,0
3814,6.1,2.190452877529319,1.0,2011,1,3,10,52,18
3815,57.33,19.023800666589647,2.0,2013,12,11,11,6,55
3816,13.0,2.967583985126349,1.0,2014,10,10,9,6,0
3817,10.0,3.4818153287880933,1.0,2014,12,13,8,13,27
3818,9.0,2.2788998709579853,1.0,2015,5,2,12,17,59
3819,8.1,2.802728755948501,1.0,2009,6,3,20,59,0
3820,9.5,2.4306383425246336,1.0,2014,3,28,1,37,0
3821,7.5,1.9960969129404085,1.0,2014,8,24,12,14,0
3822,4.9,1.2802903067327405,1.0,2010,2,25,21,31,38
3823,8.1,2.5642759729842104,1.0,2010,8,7,6,7,30
3824,4.1,0.9400478182955287,1.0,2011,5,19,21,50,0
3825,9.0,1.9263717423551845,4.0,2013,6,23,20,43,46
3826,11.0,2.8711818121718147,2.0,2015,1,28,10,33,2
3827,7.0,1.4756717770000765,1.0,2012,12,31,14,47,0
3828,5.5,1.271338809048027,1.0,2013,9,17,7,7,30
3829,4.9,1.1621635447006973,3.0,2009,4,2,21,50,0
3830,6.5,1.535428014084348,1.0,2012,10,10,19,49,0
3831,13.0,2.3927134940542216,6.0,2013,2,5,11,15,0
3832,6.9,2.0665150409846067,5.0,2010,2,17,23,43,0
3833,7.3,2.522005156106791,1.0,2011,3,23,7,22,0
3834,7.3,0.7981900856911065,5.0,2012,2,4,3,55,0
3835,4.5,0.40405837799826905,3.0,2012,3,4,13,34,34
3836,29.5,11.113446941411032,1.0,2013,1,31,18,28,0
3837,9.0,3.0254582319578796,1.0,2013,5,27,14,19,11
3838,4.9,0.9004198091925291,1.0,2010,7,30,12,30,5
3839,6.5,2.1681452971969217,1.0,2014,11,17,18,21,35
3840,10.2,2.7503375181094287,1.0,2009,3,28,3,33,18
3841,8.5,2.5573554439634414,1.0,2011,3,8,9,23,0
3842,6.9,0.033664469739101165,1.0,2011,3,25,20,43,0
3843,7.3,1.8922397474498056,1.0,2009,4,21,16,1,14
3844,4.1,0.3695658309252586,2.0,2010,4,7,9,39,0
3845,5.0,0.8247137582180352,2.0,2014,12,21,3,57,24
3846,5.3,1.1676622720667842,5.0,2011,12,8,8,17,0
3847,13.5,3.5007942621798387,1.0,2013,1,22,18,17,28
3848,4.0,0.6632753849227472,1.0,2013,6,18,14,54,41
3849,10.0,3.2536119476502767,5.0,2014,2,4,19,2,0
3850,5.0,0.9878591748880096,1.0,2014,3,11,14,13,15
3851,23.0,4.3699910165117695,1.0,2014,12,20,20,59,48
3852,8.1,3.430173312470004,2.0,2011,1,8,9,39,7
3853,9.5,0.9085681223456038,1.0,2013,1,17,9,1,12
3854,6.5,2.5794375310624162,1.0,2012,1,20,6,40,18
3855,2.9,0.2869383511369644,1.0,2010,11,17,13,22,8
3856,12.5,1.5792187120849392,1.0,2011,7,1,20,18,0
3857,7.0,1.2590505613614114,1.0,2015,2,3,22,0,8
3858,20.1,10.100791412788432,1.0,2010,1,24,1,53,0
3859,6.5,1.307356945414951,5.0,2010,4,22,8,43,0
3860,9.7,2.956014644625036,1.0,2011,3,8,17,39,0
3861,7.0,1.8260386045810344,5.0,2012,10,16,4,38,0
3862,5.3,1.8238225209750485,1.0,2009,8,18,2,20,0
3863,8.5,2.4261517115803946,1.0,2010,3,8,7,48,56
3864,13.7,3.0985118395522053,1.0,2011,5,6,11,10,0
3865,7.0,1.109838804485325,1.0,2014,12,3,17,50,0
3866,6.5,1.817910320285444,1.0,2009,5,5,21,1,34
3867,9.7,3.689142681269325,5.0,2012,7,24,23,5,0
3868,16.0,2.9259622961906784,5.0,2014,1,4,22,38,0
3869,8.9,2.429777432997991,2.0,2010,9,2,21,5,28
3870,4.9,1.200145159070212,1.0,2011,7,7,18,13,10
3871,7.0,1.723944111421618,1.0,2014,12,21,4,27,0
3872,18.5,8.867807018846765,1.0,2011,11,20,12,55,15
3873,14.5,4.744988501415327,1.0,2011,6,13,10,51,0
3874,5.7,1.5240665031282423,1.0,2011,11,2,23,25,0
3875,3.7,0.6373108429403713,1.0,2012,5,12,8,32,40
3876,4.5,0.2957398374845919,1.0,2012,6,25,19,53,0
3877,5.3,0.6441196396794191,1.0,2012,5,23,8,43,41
3878,13.0,2.0421515675860133,1.0,2013,2,15,8,57,0
3879,4.1,1.2060152113438012,2.0,2009,1,16,9,24,46
3880,33.7,14.216856440538349,5.0,2009,10,25,16,5,0
3881,11.7,6.154032417654003,1.0,2010,4,21,22,21,0
3882,5.5,1.1406474274431004,1.0,2012,11,30,9,21,41
3883,6.5,1.5541196876368863,1.0,2012,12,29,10,8,31
3884,6.5,1.5587212642177588,1.0,2010,5,6,7,13,46
3885,8.5,3.2644562805428983,1.0,2014,12,2,6,27,0
3886,14.5,6.144111967047948,2.0,2010,7,31,22,24,0
3887,5.7,0.9153284336124078,1.0,2009,7,17,15,59,28
3888,4.9,0.7638235756114055,1.0,2011,6,3,9,47,0
3889,6.1,1.5723526901717648,1.0,2009,5,3,16,59,57
3890,6.9,1.0445798382079985,5.0,2009,10,29,11,29,0
3891,17.3,16.35054762042084,1.0,2012,2,9,23,49,0
3892,5.7,0.8601910323323645,1.0,2009,12,29,22,37,29
3893,8.1,1.6634683608100758,5.0,2012,7,31,7,56,0
3894,5.0,1.4016260136341294,5.0,2012,9,7,11,37,0
3895,18.0,5.582819673121764,1.0,2013,5,30,19,35,25
3896,11.0,1.387286071716864,1.0,2015,2,25,14,17,43
3897,12.5,2.6504064124740245,1.0,2015,3,12,19,30,49
3898,63.0,17.15813903736083,1.0,2009,10,8,16,33,17
3899,22.27,6.950941970668065,1.0,2009,12,5,15,51,0
3900,77.7,19.1579526611692,2.0,2009,5,13,14,10,18
3901,4.5,0.5494310871612107,1.0,2012,5,16,20,30,21
3902,19.5,4.387705995026163,6.0,2015,2,20,9,14,31
3903,6.9,2.0246161378615817,1.0,2010,2,19,7,7,0
3904,5.3,0.8200319456436053,1.0,2010,9,12,19,17,0
3905,9.5,2.3532008734794334,6.0,2013,1,23,17,9,0
3906,13.0,3.074145577647168,1.0,2015,3,26,12,6,25
3907,9.7,5.907597245637258,3.0,2010,11,28,3,13,28
3908,12.0,4.398351396534595,1.0,2012,12,13,23,7,10
3909,11.0,1.8405872680946431,1.0,2013,2,7,11,9,0
3910,7.5,9.34281402905385,1.0,2013,6,22,16,49,3
3911,12.0,1.270167281673707,1.0,2014,5,20,11,7,0
3912,7.5,1.8865838163049131,1.0,2015,5,14,2,51,51
3913,6.1,1.0237893678653427,1.0,2009,1,16,14,27,0
3914,14.1,5.487067245959398,1.0,2009,9,12,10,48,42
3915,8.0,2.06192209815227,4.0,2015,6,17,12,44,14
3916,21.7,6.876712825541367,5.0,2009,3,25,1,36,0
3917,6.1,0.9118266086103618,1.0,2010,5,7,14,35,0
3918,8.1,3.9347540708746735,1.0,2010,7,22,2,25,0
3919,10.0,2.0289468729057627,2.0,2014,7,9,22,49,0
3920,8.9,2.9173397699255057,1.0,2010,2,26,17,18,16
3921,7.3,1.7888790251543039,1.0,2011,1,4,19,59,0
3922,5.0,0.6134585762836715,1.0,2013,12,27,11,18,0
3923,5.7,1.485193852952203,1.0,2010,4,23,0,43,0
3924,10.5,3.163363381330158,1.0,2010,9,16,9,29,54
3925,13.5,2.718403480326351,2.0,2015,2,23,9,17,34
3926,39.5,15.418889816744262,1.0,2015,6,21,20,17,10
3927,5.3,1.7303443247752484,1.0,2012,6,5,7,58,52
3928,8.5,2.000823198804186,1.0,2012,12,14,22,58,34
3929,15.0,4.832868087535332,1.0,2013,8,9,19,55,20
3930,8.1,2.020085346591664,1.0,2009,1,25,21,34,0
3931,8.5,2.274986279412309,1.0,2012,7,19,20,47,0
